Sex,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,Area,Age,Age Actual & Predicted
1,1,1,0,0,1,0,1,1,0,1,1.0
0,0,0,0,0,0,1,1,1,1,1,1.0
1,1,1,1,0,1,0,1,1,0,1,1.0
1,1,1,0,0,0,0,0,1,1,1,1.0
1,1,1,0,0,0,1,1,1,1,1,1.0
0,0,0,0,0,0,1,0,0,0,1,1.0
0,1,0,0,0,0,1,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,0,0,0.0
1,1,1,0,0,0,1,1,0,0,1,1.0
1,1,1,0,0,0,1,0,0,1,1,1.0
1,0,1,0,0,1,0,1,1,1,1,1.0
1,0,1,0,0,0,1,1,1,0,0,0.0
1,1,0,1,0,0,0,0,1,1,1,1.0
0,0,1,1,0,1,1,1,0,0,0,0.0
1,1,1,1,1,1,1,1,1,0,1,1.0
1,1,1,0,0,0,0,0,0,0,0,0.0
1,1,1,1,0,0,1,1,1,1,1,1.0
0,0,0,0,0,0,0,1,1,0,1,1.0
0,0,0,1,1,1,1,1,1,0,0,0.0
1,1,0,0,0,1,1,1,1,0,0,0.0
1,1,0,0,1,1,1,1,1,1,1,1.0
0,0,0,0,0,0,1,0,1,1,1,1.0
1,1,1,0,0,1,0,1,0,0,0,0.0
1,1,1,0,0,0,1,0,1,0,0,0.0
0,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,0,0,1,0,1,1,1,1,1.0
1,1,1,0,0,0,0,1,1,1,1,1.0
1,1,0,1,0,0,0,0,0,0,0,0.0
0,0,0,0,1,1,1,1,1,0,0,0.0
1,1,1,0,1,1,0,1,1,0,1,1.0
0,0,1,0,0,0,1,1,1,0,0,0.0
1,1,0,1,0,0,0,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,1,1,0,0,1,1,0,1,1.0
0,0,0,1,0,0,1,1,1,1,1,1.0
1,1,1,0,1,1,0,1,1,0,0,0.0
1,1,0,0,0,1,1,1,1,0,1,1.0
0,0,0,1,1,1,1,1,1,0,1,1.0
0,0,0,0,0,0,0,0,1,0,0,0.0
1,1,0,0,1,1,0,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,0,0,0.0
0,1,0,0,1,1,1,1,0,0,1,1.0
1,0,1,1,0,1,1,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,0,1,1,0,1,1,0,0,0.0
1,1,1,1,0,0,1,1,0,0,0,0.0
1,1,1,0,0,1,0,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,0,0,0.0
0,0,1,0,0,1,0,1,0,0,0,0.0
0,0,1,0,0,1,1,0,0,0,0,0.0
1,1,1,0,0,1,0,1,0,0,1,1.0
1,1,0,0,0,0,0,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,0,0,1,0,1,1,1,1,1.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,1,0,1,0,0,0,0,0,0,0,0.0
1,1,0,1,0,0,0,1,1,1,1,1.0
1,1,1,0,0,1,1,0,0,1,1,1.0
0,0,0,0,0,0,0,1,1,1,1,1.0
1,1,1,0,1,0,1,1,1,1,1,1.0
1,1,1,0,0,0,1,0,0,0,0,0.0
1,1,1,1,0,0,0,0,1,0,0,0.0
1,1,1,1,0,0,1,0,0,0,1,1.0
0,0,0,0,0,0,0,1,1,1,1,1.0
0,1,1,0,0,0,1,0,0,0,0,0.0
1,1,1,1,0,0,0,0,0,0,0,0.0
1,1,1,1,0,0,1,1,1,0,0,0.0
0,0,0,0,1,1,0,1,1,0,1,1.0
0,0,0,0,1,1,0,1,1,1,1,1.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,1,1,0,1,1,1,1,0,0,0.0
1,1,1,0,0,1,1,0,0,0,0,0.0
1,1,1,0,0,0,1,1,1,1,1,1.0
1,0,0,1,0,0,0,1,1,0,1,1.0
1,1,1,1,0,0,0,0,1,1,1,1.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,1,1,1,0,0,0,1,1,1,1,1.0
0,1,0,0,0,1,1,0,1,1,1,1.0
1,1,1,0,0,1,0,1,0,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,1,1,1.0
0,1,0,0,1,0,0,1,1,0,1,1.0
1,1,1,1,0,1,1,1,0,0,1,1.0
0,0,1,0,0,0,0,1,1,1,1,1.0
1,1,0,0,0,1,1,1,1,0,1,1.0
0,0,0,1,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,1,0,0,0,0,0.0
0,0,1,1,0,1,0,1,0,0,0,0.0
1,1,0,0,1,0,0,1,1,0,0,0.0
1,1,1,0,0,1,1,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,1,0,0.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,1,1,1,0,0,0,0,0,0,1,1.0
1,1,0,0,0,0,1,1,0,0,1,1.0
1,1,0,0,0,0,1,1,1,1,1,1.0
0,1,0,0,0,1,1,1,0,0,1,1.0
0,0,0,0,0,0,0,0,0,1,0,0.0
1,1,1,0,1,1,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,1,1,1.0
1,1,1,1,0,0,1,1,1,1,1,1.0
0,0,0,1,0,0,1,1,1,0,0,0.0
0,0,0,0,0,1,0,1,0,0,0,0.0
1,1,0,0,0,1,1,1,1,1,1,1.0
0,1,0,0,0,0,1,0,0,0,1,1.0
0,1,0,0,0,0,0,0,0,1,0,0.0
1,1,0,0,0,1,0,1,1,1,1,1.0
0,0,1,0,0,1,0,1,1,0,0,0.0
0,0,1,0,0,0,1,0,0,0,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,0,1,0,1,0,1,1,0,1,1.0
0,0,1,0,0,0,1,1,1,0,1,1.0
1,1,0,0,0,0,0,0,0,0,1,1.0
0,0,1,0,0,0,1,1,1,1,1,1.0
1,1,1,1,0,1,0,1,1,0,1,1.0
1,1,0,0,0,0,0,0,0,0,0,0.0
1,1,1,0,0,1,1,1,1,1,1,1.0
0,0,0,0,1,1,1,0,1,0,1,1.0
1,1,1,0,0,0,0,0,1,1,1,1.0
0,0,0,0,0,0,1,1,1,1,0,0.0
1,1,1,0,0,0,1,0,1,0,1,1.0
0,0,0,1,0,0,1,0,0,0,0,0.0
1,1,1,0,0,0,1,1,1,0,0,0.0
1,1,1,1,0,0,1,0,0,0,0,0.0
1,1,1,0,0,0,0,0,0,0,0,0.0
1,1,0,1,0,0,0,0,1,1,1,1.0
1,1,1,0,0,0,0,0,0,1,1,1.0
0,0,1,0,1,0,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,1,0,0,0,0,0,1,1,0,1,1.0
0,0,1,0,0,1,0,0,0,0,1,1.0
1,1,1,0,1,1,1,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,1,0,0,1,0,0,0,0,0.0
1,0,0,1,1,0,1,0,1,0,1,1.0
1,1,1,1,0,0,1,0,1,1,1,1.0
0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,1,0,0,1,1,1,1,0,1,1.0
0,0,0,0,0,1,0,1,1,0,1,1.0
1,1,0,0,0,0,1,1,1,0,1,1.0
1,1,0,1,0,0,1,1,1,0,1,1.0
1,1,0,0,0,0,1,1,1,0,0,0.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,1,1,1,0,0,0,1,1,1,1,1.0
1,1,1,1,1,1,0,1,1,0,1,1.0
0,0,1,0,0,0,1,0,0,0,0,0.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,1,0,0,0,1,0,0,0,1,1.0
1,1,1,0,0,1,0,0,1,0,1,1.0
1,1,1,0,0,1,0,1,1,1,1,1.0
1,1,0,0,0,0,0,1,1,0,0,0.0
1,1,1,0,0,0,1,1,0,1,1,1.0
1,1,1,1,0,0,0,0,0,0,1,1.0
1,1,1,0,0,0,1,1,0,0,0,0.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,0,0,1,1,0,0,1,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0.0
1,1,1,0,0,0,0,0,1,0,1,1.0
0,0,1,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,0,0,0,0,0,0.0
1,1,0,0,0,0,0,1,1,1,1,1.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,1,0,0,0,0,0,1,1,0,1,1.0
1,0,1,0,0,0,1,1,0,0,0,0.0
0,0,0,0,0,1,0,1,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,0.0
1,1,1,0,0,0,0,1,0,0,0,0.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,0,0,0,0,1,0,0,0,0,0,0.0
1,1,1,0,0,0,1,1,1,0,0,0.0
1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,0,0.0
1,1,1,1,0,0,1,0,1,1,1,1.0
1,0,1,1,1,1,0,1,0,0,0,0.0
1,1,1,0,1,1,0,1,1,0,1,1.0
1,1,1,0,0,1,1,1,1,0,0,0.0
1,1,1,1,0,1,1,1,1,1,1,1.0
1,1,1,0,1,0,0,1,1,1,1,1.0
1,1,0,0,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,1,1,1.0
0,0,0,0,0,0,1,1,1,0,0,0.0
1,1,1,1,0,0,1,1,1,1,1,1.0
0,1,0,0,0,1,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,0,0,0,1,0,0,1,1,1,1,1.0
1,1,1,1,0,0,0,1,1,0,0,0.0
0,0,0,0,0,0,0,1,0,1,1,1.0
1,1,1,1,1,0,0,0,0,0,0,0.0
1,1,1,1,0,0,0,1,1,0,1,1.0
1,0,1,0,1,1,1,1,0,0,1,1.0
1,1,1,1,1,1,0,1,1,0,1,1.0
1,1,0,0,0,0,0,1,1,0,0,0.0
1,1,0,1,1,0,1,1,1,1,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,0,0,0,1,1,1,1,1,1,1,1.0
1,1,1,0,0,1,0,1,1,0,0,0.0
1,1,1,0,0,0,0,0,1,0,1,1.0
0,1,1,0,1,1,1,1,0,0,0,0.0
1,1,1,0,0,0,0,1,1,1,1,1.0
1,0,1,0,0,1,0,1,0,0,1,1.0
0,1,0,1,0,1,0,1,1,1,1,1.0
1,1,1,1,0,1,0,1,1,0,1,1.0
1,1,0,0,0,1,1,1,1,1,1,1.0
0,0,0,0,1,1,1,1,1,0,0,0.0
1,1,1,0,0,1,0,1,0,0,0,0.0
1,1,1,1,0,0,1,1,0,0,0,0.0
1,1,0,1,0,1,0,1,1,0,1,1.0
0,0,0,0,0,0,1,1,1,1,1,1.0
1,1,0,0,0,0,1,1,1,1,1,1.0
1,1,0,0,0,0,0,1,1,0,1,1.0
0,0,1,0,0,1,1,1,1,0,1,1.0
1,1,0,1,0,0,0,1,1,0,0,0.0
1,1,0,0,0,1,0,1,0,1,0,0.0
1,1,1,1,0,0,0,0,1,0,1,1.0
1,1,1,1,0,1,1,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,1,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,0,1,1,0,0,1,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,0,1,1,1,0,1,1,0,1,1.0
0,1,0,0,0,0,0,0,0,1,0,0.0
1,1,0,0,0,0,1,1,1,1,1,1.0
1,1,1,0,1,1,0,1,1,1,1,1.0
0,1,1,0,0,1,1,1,1,0,0,0.0
1,1,1,0,0,0,1,1,1,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,0.0
0,1,0,0,0,0,0,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
0,0,0,0,1,0,0,0,0,0,0,0.0
1,1,1,1,1,1,1,1,0,0,0,0.0
1,1,0,0,0,0,1,1,1,0,0,0.0
1,1,1,0,0,0,1,1,0,0,0,0.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,0,0,0,1,0,1,1,0,1,1.0
0,0,0,1,0,0,1,0,0,0,0,0.0
1,1,0,1,0,0,1,1,1,1,1,1.0
1,1,0,1,0,1,1,1,1,0,1,1.0
1,1,1,1,1,1,0,1,1,0,1,1.0
1,1,1,1,0,1,0,1,1,0,1,1.0
1,1,0,1,0,0,0,1,1,1,1,1.0
0,0,1,0,0,1,0,1,1,0,0,0.0
1,1,0,0,0,0,1,1,1,0,0,0.0
1,1,1,0,1,1,1,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,1,1,1.0
1,1,0,1,0,0,0,1,1,0,1,1.0
1,1,1,1,0,1,0,1,1,0,0,0.0
0,1,1,1,1,1,0,1,1,0,1,1.0
1,1,1,0,0,1,0,1,0,0,0,0.0
1,1,0,1,0,0,1,1,1,0,1,1.0
1,1,1,1,1,1,0,1,0,0,1,1.0
1,1,1,1,1,1,0,0,1,1,1,1.0
1,1,0,0,0,0,1,1,1,0,1,1.0
1,1,0,0,0,0,1,1,1,0,0,0.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,1,0,1,1,1,1,0,1,1.0
1,0,0,0,0,0,1,1,1,1,1,1.0
0,0,0,0,0,0,0,1,1,1,1,1.0
1,1,1,1,0,1,0,1,0,1,1,1.0
1,1,1,1,0,1,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,1,0,1,0,1,1,1,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0.0
1,0,1,1,0,1,1,1,1,0,1,1.0
1,1,0,0,0,0,0,1,1,0,0,0.0
1,1,0,0,0,0,1,1,1,0,1,1.0
1,1,1,0,1,1,0,1,1,0,0,0.0
1,1,1,0,0,1,1,1,1,1,1,1.0
1,1,1,1,0,1,1,1,1,0,0,0.0
1,1,1,0,0,0,1,1,1,0,0,0.0
1,1,1,0,0,1,1,0,0,1,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,1,0,0,0,0,0.0
1,1,0,1,0,1,0,1,1,1,1,1.0
1,1,1,0,1,1,1,1,1,0,1,1.0
1,1,1,0,0,0,1,1,0,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,0,1,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,0,0,0,0,0,0.0
1,1,1,0,0,0,0,0,1,0,1,1.0
0,1,0,0,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,0,1,0,0,0,0.0
1,1,1,1,0,0,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,1,0,0,0,0,0,0,0,0.0
0,1,0,0,0,0,1,1,1,1,1,1.0
1,1,1,1,0,0,0,1,1,0,1,1.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,1,1,1,0,1,1,1,1,1,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,1,0,1,0,1,1,0,1,1.0
0,0,1,1,1,0,1,1,1,1,1,1.0
0,0,1,1,0,0,0,1,1,0,1,1.0
0,0,0,0,0,1,1,1,1,1,1,1.0
1,1,0,0,0,1,1,1,1,0,1,1.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,0,1,0,0,1,1,1,0,1,1.0
1,1,1,0,1,1,1,1,0,0,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,0,1,0,1,0,1,1,1,1,1.0
1,1,0,1,0,0,0,1,1,0,0,0.0
1,1,1,0,0,0,0,0,1,0,0,0.0
1,1,1,1,0,0,1,0,1,0,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,1,1,1,0,1,1,0,1,1.0
1,1,1,0,0,1,1,1,0,0,1,1.0
1,1,0,0,0,1,0,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,1,0,0,0,1,1,0,1,1.0
1,1,1,0,1,0,1,1,1,0,1,1.0
1,1,0,0,0,1,1,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,1,1,1.0
1,1,1,0,1,1,1,1,0,0,1,1.0
1,1,1,1,0,1,1,0,1,1,1,1.0
1,1,1,0,0,0,1,0,0,0,0,0.0
0,0,0,0,0,0,1,1,1,0,0,0.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,1,0,1,1,1,1,1.0
0,0,0,0,0,0,1,0,0,0,0,0.0
1,1,1,1,1,0,0,0,0,0,0,0.0
0,0,0,0,1,1,0,1,1,1,1,1.0
1,1,0,0,0,0,0,1,1,1,1,1.0
1,1,1,1,0,1,0,1,1,1,1,1.0
1,1,1,1,0,0,0,1,1,1,1,1.0
1,1,1,0,0,1,1,1,0,0,0,0.0
0,0,0,0,0,1,1,0,0,0,1,1.0
1,1,1,0,0,0,0,1,1,1,1,1.0
0,1,1,0,1,1,0,1,1,0,1,1.0
0,0,1,1,1,1,0,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,1,1,1.0
1,1,0,0,1,1,0,1,1,0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,0.0
1,1,1,0,0,0,0,0,1,0,1,1.0
1,1,0,1,0,1,0,1,1,0,0,0.0
1,1,1,0,1,1,0,1,1,1,1,1.0
0,0,1,0,0,0,1,0,1,1,1,1.0
1,1,1,0,0,0,1,0,1,1,1,1.0
1,1,1,0,0,1,1,1,1,0,1,1.0
0,1,1,0,0,0,1,0,1,1,1,1.0
0,0,0,0,0,0,0,1,1,1,1,1.0
1,0,0,1,0,1,1,1,1,0,1,1.0
1,1,1,0,0,1,1,1,1,1,1,1.0
1,1,1,0,0,0,0,1,1,1,1,1.0
0,0,0,1,0,0,0,0,0,0,0,0.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,1,1,1.0
0,0,0,1,0,1,0,1,0,0,0,0.0
1,1,0,1,0,0,1,1,1,0,0,0.0
0,1,0,1,0,0,1,1,1,0,1,1.0
1,1,1,1,0,1,1,1,1,1,1,1.0
1,1,1,0,1,1,1,1,1,0,1,1.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,1,0,0,1,0,1,0,0,0,0.0
1,1,1,0,0,1,0,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,1,0,0,0,1,1,1,1,1.0
1,1,0,0,1,1,1,1,1,1,1,1.0
1,1,1,0,0,1,0,1,1,1,1,1.0
0,0,0,0,0,0,1,0,1,1,1,1.0
1,1,0,0,0,0,1,0,1,0,1,1.0
1,1,1,1,0,0,0,1,1,1,1,1.0
1,1,0,0,1,1,0,1,1,0,1,1.0
1,1,0,1,0,0,1,1,1,1,1,1.0
1,1,1,1,0,0,0,0,0,1,1,1.0
1,1,1,0,0,0,1,0,1,0,1,1.0
0,0,1,0,0,0,0,1,1,0,0,0.0
1,1,1,0,1,0,0,1,1,0,1,1.0
0,0,1,0,0,0,0,1,0,0,0,0.0
1,1,0,0,0,0,0,1,1,1,1,1.0
1,1,0,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,1,1,1.0
1,1,0,1,0,0,1,0,1,0,1,1.0
0,1,0,0,0,0,0,1,1,0,0,0.0
1,1,0,1,0,0,0,1,1,0,0,0.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,1,0,0,0,0,0,1,1,0,0,0.0
1,1,1,0,1,1,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,0,0.0
0,0,0,1,0,1,0,1,0,0,0,0.0
1,1,1,1,0,1,0,1,0,0,0,0.0
1,1,0,0,0,1,0,1,0,0,0,0.0
1,1,0,1,0,0,1,0,0,1,0,0.0
1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,1,1,1.0
1,1,1,0,0,0,1,0,0,0,0,0.0
1,1,0,0,0,0,1,0,1,0,1,1.0
0,1,1,1,0,0,0,0,0,0,0,0.0
1,1,1,0,0,1,0,1,1,0,0,0.0
1,1,1,0,0,0,0,0,1,1,1,1.0
1,1,1,0,0,0,1,1,1,1,1,1.0
1,1,1,0,1,1,0,1,1,0,1,1.0
1,1,1,1,0,0,1,0,0,0,0,0.0
1,1,1,0,0,0,1,1,1,1,1,1.0
0,1,0,0,0,0,1,1,0,1,0,0.0
1,1,0,0,0,0,1,1,1,1,1,1.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,1,1,1.0
0,0,1,1,0,0,0,1,1,1,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,1,1,1,0,0,1,1.0
1,1,1,1,0,1,0,1,1,0,0,0.0
1,1,0,1,1,1,1,1,1,0,1,1.0
1,1,0,1,0,0,0,1,1,1,1,1.0
0,0,0,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,1,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,1,0,0,0,0,0.0
1,1,1,0,0,0,0,0,1,0,1,1.0
0,0,0,0,0,0,0,1,1,1,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,0,0,0,1,1,1,1,0,0,0.0
1,1,0,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,0,0,1,1,1,1,1,0,1,1.0
0,0,1,0,0,1,0,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
0,0,0,0,1,1,0,1,1,0,1,1.0
0,0,0,1,0,1,0,1,0,1,0,0.0
1,1,1,0,0,1,0,1,1,1,0,0.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
0,0,0,0,0,0,0,0,1,0,0,0.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,0,1,0,1,0,0,0,1,1,1,1.0
1,1,1,0,1,0,0,0,1,1,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,1,0,0,0,0,0,1,0,0.0
0,0,1,0,0,0,1,1,1,0,0,0.0
1,1,1,1,0,1,0,1,1,1,1,1.0
1,1,1,0,1,1,0,1,1,0,1,1.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,0,1,0,0,0,0,1,1,0,1,1.0
1,1,0,0,0,0,1,1,0,0,0,0.0
0,1,1,0,0,0,0,1,1,1,0,0.0
1,1,1,0,0,0,0,1,1,0,1,1.0
0,0,0,0,1,1,1,1,1,1,1,1.0
0,1,0,0,0,1,1,0,0,0,0,0.0
1,1,0,1,0,0,0,0,0,0,0,0.0
0,0,1,0,0,0,1,1,1,0,1,1.0
1,1,1,1,0,0,0,1,1,1,1,1.0
0,0,0,0,0,1,0,1,1,0,1,1.0
1,1,1,1,0,0,0,1,1,0,1,1.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,1,0,0,1,0,0,1,1,1,1.0
1,1,1,1,0,0,1,0,1,1,1,1.0
0,1,1,0,0,0,0,1,1,0,1,1.0
0,1,0,0,0,0,1,0,0,0,1,1.0
0,0,0,0,0,1,1,1,1,0,0,0.0
1,1,1,0,1,1,1,1,1,0,1,1.0
1,0,1,0,1,1,0,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,0,0.0
1,1,0,1,1,1,0,1,1,0,1,1.0
1,1,1,1,0,1,0,1,1,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0.0
1,1,1,0,0,0,0,1,1,1,1,1.0
1,1,0,0,0,1,0,1,1,0,0,0.0
0,0,0,0,0,1,1,1,1,1,1,1.0
0,0,0,0,1,0,0,0,1,0,1,1.0
0,0,0,0,0,0,1,1,0,0,0,0.0
0,1,0,0,0,0,1,0,0,0,0,0.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,0,0,1,0,0,1,0,1,1.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,1,0,0,0,0,0,1,0,1,1.0
1,1,1,0,1,1,0,1,1,0,1,1.0
1,1,1,0,0,1,0,1,1,1,1,1.0
1,1,1,1,0,0,0,1,1,0,0,0.0
1,1,1,1,0,1,1,1,1,1,1,1.0
1,1,1,0,0,0,0,1,1,0,1,1.0
1,1,1,0,0,1,1,1,1,0,0,0.0
1,1,1,1,0,1,1,1,1,0,1,1.0
0,0,1,0,0,0,1,1,0,0,0,0.0
1,1,1,0,0,0,0,0,1,0,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,0,1,1,1,1,0,1,1.0
1,1,0,0,0,1,1,1,1,1,1,1.0
1,1,1,0,0,1,0,1,1,1,1,1.0
1,1,0,1,0,0,0,1,1,0,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,0,1,0,0,1,0,1,1,1,1.0
1,1,1,0,0,0,0,0,0,0,0,0.0
1,1,1,1,0,1,1,1,1,0,1,1.0
1,1,1,0,0,0,0,0,1,0,0,0.0
1,1,0,1,0,0,0,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,1,1,1.0
1,1,0,1,0,0,1,1,1,0,0,0.0
1,1,1,0,0,1,0,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,0,0,0,1,0,0,0,1,1.0
0,1,0,0,0,0,1,0,1,0,0,0.0
1,1,1,1,0,0,1,0,1,1,1,1.0
0,0,0,0,0,1,1,1,1,1,1,1.0
0,0,0,0,0,1,1,1,1,0,1,1.0
1,1,1,0,0,0,1,0,1,0,1,1.0
0,1,0,0,0,0,1,0,0,0,1,1.0
1,1,1,1,1,1,0,1,1,1,1,1.0
1,1,0,0,0,0,1,0,1,0,1,1.0
0,0,0,0,0,0,0,0,0,1,0,0.0
0,0,0,1,0,0,0,1,1,0,1,1.0
1,1,1,0,0,0,0,0,0,0,0,0.0
1,1,0,0,0,1,1,1,1,1,1,1.0
1,1,1,0,0,1,0,1,1,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,1,1,1,1,1,1,1.0
0,0,0,0,0,0,0,0,1,0,0,0.0
0,0,0,0,1,0,0,0,0,0,0,0.0
1,1,0,0,0,0,1,1,1,1,1,1.0
1,1,1,0,0,1,0,1,0,0,0,0.0
0,1,0,1,0,0,0,0,0,0,0,0.0
1,1,0,0,0,0,1,1,1,0,1,1.0
1,1,1,1,0,0,0,0,1,0,1,1.0
0,0,0,0,0,0,1,1,0,0,0,0.0
1,1,1,0,0,0,0,0,0,0,0,0.0
0,1,0,0,0,1,1,1,0,0,0,0.0
0,0,0,1,1,0,1,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,0,1,1.0
1,1,1,1,0,1,0,1,0,0,0,0.0
1,1,1,0,0,0,0,1,1,1,1,1.0
1,1,0,1,0,0,1,1,1,0,1,1.0
1,1,0,0,0,0,0,1,0,0,1,1.0
0,0,1,0,0,0,1,1,1,0,1,1.0
0,0,0,1,1,1,0,1,0,0,0,0.0
1,1,1,0,0,0,1,1,1,0,1,1.0
1,1,0,1,0,0,0,1,1,1,1,1.0
1,1,1,1,0,0,1,1,1,1,1,1.0
1,1,1,0,0,0,1,1,1,0,1,1.0
0,0,0,0,0,1,1,1,1,0,0,0.0
